	N1‒UNIF ρ	Chao92 ρ	Jack1 ρ	Chao2sig ρ	Distinct
film production company (Q1762059)	0.00010976358220609399	0.0009835427482169853	0.295195429735721	0.210696191607339	2179.0
constituent state (Q1763527)	0.0	0.0	0.0	0.0	3.0
comprehensive university (Q1767829)	0.0	0.0	0.0	0.0	3.0
preventative medicine (Q1773974)	0.020979196314957056	0.048815476637873036	0.5471378767431399	0.3397395087744536	13.0
județ (Q1776764)	0.0	0.0	0.0	0.0	41.0
race track (Q1777138)	0.0006246195654972283	0.0008086158634910054	0.4566900556135845	0.2782981071930251	946.0
standard time (Q1777301)	0.011993700210464257	0.07185105213551946	0.0163999146218582	0.009404442717054453	60.0
position (Q1781513)	0.01858532404079905	0.33327781419323144	0.09203609934113145	0.1498620492555617	19.0
fort (Q1785071)	0.0008552467883387476	0.0011424288787297372	0.12686340591458484	0.06158980076858747	1948.0
biographical dictionary (Q1787111)	0.00121767343740655	0.014704695419588583	0.4184092800564013	0.45464124787947097	179.0
military decoration (Q1788716)	0.00017933597585101984	0.002488808219894486	0.5646521728214673	0.2910623639331564	726.0
criterion (Q1789452)	0.020094740117948415	0.027802640214536784	0.37061650626299747	0.25858971190259816	29.0
unit of time (Q1790144)	0.0013390449013341724	0.024800858296710606	0.42900700742866293	0.8869429288704663	136.0
planned language (Q1790577)	0.0066961963450572004	0.2194427003233464	0.5392889997523944	1.3389657749397677	16.0
art genre (Q1792379)	0.000426510993217966	0.00867108779503364	0.19441436532191003	0.12214765505693281	175.0
art prize (Q1792571)	0.001679765731949365	0.0161418270267223	0.3395320846005919	0.5355421604522612	211.0
S-Bahn station (Q1793804)	0.0021424348878587283	0.005182812656333831	0.0073307662051895536	0.0019389240351861347	302.0
method (Q1799072)	0.0009860729869110897	0.01003455569429794	0.44733455487671026	0.8966467249599642	413.0
Landgemeinde of Austria (Q1802801)	0.0	0.0	0.0	0.0	1116.0
mansion (Q1802963)	0.0008296922285637681	0.0020816310326205916	0.16452056669035958	0.12362371561530322	637.0
covered bridge (Q1825472)	0.001115174130580047	0.0011193130451335805	0.03286666348153726	0.006345326132699727	696.0
commune of Chile (Q1840161)	0.0003449862005519622	0.002021755005235594	0.000711253612716763	0.0003354213671988579	346.0
local government area of Victoria (Q1849126)	0.0	0.0	0.0	0.0	79.0
populated place in the Netherlands (Q1852859)	0.00011110358434484273	0.0005077965911617095	0.0040995016096597664	0.0014811560476521695	2462.0
historic county of Wales (Q1857731)	0.0	0.0	0.0	0.0	14.0
maritime museum (Q1863818)	0.004396974729823104	0.011438099182304205	0.11329136252786141	0.08133082880996229	243.0
municipality of Guatemala (Q1872284)	0.0018130608396667214	0.004771426721031402	0.0237226858650051	0.009614876294997262	332.0
seat of government (Q1901835)	0.01060754116306583	0.2492850241376784	0.05792519847543442	0.06089641213396213	17.0
municipality of Bulgaria (Q1906268)	0.002653491804593053	0.005805782401848358	0.011020426829078866	0.0028821084333714208	268.0
metropolitan area (Q1907114)	0.006566433610442871	0.13530534851622628	0.0918390037512599	0.4247298454275409	338.0
activity (Q1914636)	0.0003712731751168862	0.006147928978845639	0.30240690709085116	0.1995002341339489	322.0
cause of death (Q1931388)	0.001202331955717432	0.02786818889470065	0.25985563785820315	0.20927913318325142	36.0
military school (Q1935049)	0.000523793870364875	0.004234542083688063	0.35679918976090375	0.22339039209510492	279.0
stone circle (Q1935728)	8.545056817117485e-06	8.545056817117485e-06	0.9443592754951639	0.02343503340448531	2165.0
power cable (Q1939150)	0.08558482203327686	0.08558482203327686	0.2243749663598686	0.17458420758542517	563.0
member state of the Association of Southeast Asian Nations (Q1951661)	0.0	0.0	0.0	0.0	1.0
municipality of Mexico (Q1952852)	0.0001567465005371718	0.00023843038999469288	0.028805270733456068	0.007661341732906649	2027.0
Narrenzunft (Q1965390)	0.0	0.0	0.6688762725017486	0.013394262626604266	1062.0
type of tennis match (Q1967745)	0.0	0.0	0.0	0.0	2.0
sled dog racing (Q1968664)	0.04539033004436281	0.04539033004436281	0.05761850329158025	0.02620013129124466	182.0
term (Q1969448)	0.0003796257248273253	0.0025610592091045875	0.621489741224419	0.47785757486431224	648.0
game mode (Q1971694)	0.005682384724807614	0.13962926579803386	0.14397026959195552	0.24186941736834044	19.0
public school (Q1972829)	0.010119383255265083	0.12840313148501414	0.11576410321311675	0.07502478050559817	17.0
unit of length (Q1978718)	0.00021324133906599864	0.0007219592926060249	0.7632207238745117	0.18700402299671298	617.0
chapter (Q1980247)	0.0009951998943150226	0.0009951998943150226	0.24704794358570606	0.1451682659523728	2285.0
municipal unit of Greece (Q1985797)	0.0021176453483949713	0.0021176453483949713	0.01051612830974993	0.002298527487419016	912.0
interpreted language (Q1993334)	0.0	0.0	0.0	0.0	37.0
television channel (Q2001305)	9.73696413798921e-05	0.000573625817634633	0.5405872927893247	0.38845495399810753	3990.0
order of chivalry (Q2003221)	0.0006198687090022829	0.012812632282375969	0.40761012178731465	0.201567531160263	122.0
provincial park of Canada (designation) (Q2006279)	0.000127150194889164	0.00012814209084443775	0.22034884995062537	0.09311097627304273	1479.0
municipality of Albania (Q2008050)	0.004613451735575951	0.004613451735575951	0.019824247320912085	0.0047443412979476995	297.0
khutor (Q2023000)	0.0001372953255839306	0.00013876174992834213	0.16088376678789634	0.05806478155978857	6298.0
Eastern Orthodox church (Q2031836)	0.0001990028814703837	0.0003342904038274356	0.18413192688493102	0.11176115649397073	2715.0
municipality of the Netherlands (Q2039348)	6.245843844122135e-05	0.0007269480997060809	0.14364439482642977	0.02328311901154748	509.0
ravine (Q2042028)	2.3061459944403624e-05	2.3061459944403624e-05	0.8561277308669369	0.14405347079712716	9715.0
district of Belarus (Q2043199)	0.000583473228839163	0.0040577204642503785	0.10472833271833513	0.04863522708706864	193.0
bowl barrow (Q2046310)	0.0	0.0	0.0	0.0	3110.0
round barrow (Q2046325)	0.007205909754829141	0.007205909754829141	0.0020574578541813888	0.0007159478250258341	1405.0
health problem (Q2057971)	0.0060582221341611365	0.020600226262717528	0.2385709690574957	0.35820629412321986	226.0
Executive Order of the President of Russia (Q2061228)	23.84981059519021	2251.3230047994666	0.3536038417347088	0.0020731993201664445	905.0
cultural property (Q2065736)	9.602438804963129e-07	1.0269132735968235e-06	0.8168345050031267	0.045112482135555326	62963.0
manor (Q2066754)	0.000709449832201989	0.000709449832201989	0.44944685390973005	0.3802244916961017	1761.0
archdiocese (Q2072238)	0.0007415233802667329	0.003269089037066594	0.11419943333331098	0.09083901976054845	623.0
municipality of Spain (Q2074737)	0.00018080923475938872	0.0006326426116317712	0.00013910557622296248	3.2432965341316355e-05	7079.0
shieling (Q2082774)	4.682157370065413e-06	4.682157370065413e-06	0.9351034913486443	0.010371072922798541	1019.0
publishing house (Q2085381)	5.465983812887031e-05	0.00026061986177382	0.35809693003851983	0.22884586004382182	6472.0
historic house museum (Q2087181)	0.0007077917740467549	0.002275890903003128	0.05950328125699222	0.03518199803849788	783.0
musical ensemble (Q2088357)	0.00010056694669610313	0.0001359376108077813	0.4516663140885701	0.1769881263676137	4176.0
political parties in Germany (Q2101512)	0.0	0.0	0.0	0.0	3.0
manor estate (Q2116450)	0.002550528957069427	0.002550528957069427	0.22773107415764965	0.11643726543437422	829.0
pontifical university (Q2120466)	0.0	0.0	0.0	0.0	33.0
legal concept (Q2135465)	0.004027952802905617	0.035883616917218	0.22251711919126788	0.9511580958853056	557.0
Scottish region (Q2138167)	0.0	0.0	0.0	0.0	9.0
nutrition (Q2138622)	0.0	0.0	0.0	0.0	2.0
Clerks Regular (Q2138822)	0.03348771398080776	0.7994330536092451	0.14060672630301088	0.17563517346608398	7.0
drama school (Q2143781)	0.0009576370044455502	0.011168901432214304	0.1379199455161763	0.0856012866627115	127.0
trunk road (Q2145163)	0.004157811929277231	0.004157811929277231	0.08233916646779002	0.029172320100479036	566.0
New England town (Q2154459)	0.00032429342910521406	0.001458395942299578	0.002188285275738653	0.000728627483380093	450.0
tram stop (Q2175765)	0.00023084981336739474	0.00033271278337632045	0.22545707535611748	0.126513190651125	1421.0
municipality of Denmark (Q2177636)	0.0	0.0	0.0	0.0	98.0
district of Peru (Q2179958)	0.0001283372334682304	0.0001283372334682304	0.03848693893164445	0.010169677013447074	1785.0
musical work (Q2188189)	0.0005165436489448523	0.0005590007805764748	0.612037635905232	0.2083280451908046	736.0
municipal district in Russia (Q2198484)	0.00032150038219648383	0.00038646283072059573	0.0005378090519292235	4.813838877471242e-05	1831.0
cultural movement (Q2198855)	0.0011836521988899643	0.02822567289248459	0.2735356594673292	0.3488828873907379	72.0
craft (Q2207288)	0.00037292072240001134	0.008919275045154352	0.32043306621257645	0.25716219172362936	303.0
geographic location (Q2221906)	0.00012727120097588617	0.0005459947458384478	0.724065024079506	0.3676521951323358	2012.0
special municipality (Q2225003)	0.0	0.0	0.0	0.0	6.0
fourth-level administrative division in Indonesia (Q2225692)	1.8492241481163853e-05	2.0360417081759668e-05	0.11044268286434022	0.039323907161660315	82507.0
ship type (Q2235308)	0.00016014086098048696	0.0024875680460476786	0.3753292272367773	0.25030175256022247	905.0
key event (Q2245405)	0.011475134168773406	0.25423739598521333	0.1808785559768593	0.46893016014284017	34.0
political alliance (Q2257409)	0.0	0.0	0.0	0.0	1.0
district of Slovakia (Q2264478)	0.012695203210276106	0.018349541268256876	0.012282526455128196	0.0007541773554206265	80.0
port city (Q2264924)	0.0010325750579671914	0.015429294029580376	0.008547375861683243	0.0036695825279042557	144.0
individual time trial (Q2266066)	0.002877575639236964	0.003173826150880638	0.37039985939173026	0.3136804566531824	280.0
independent community (Q2267870)	0.0	0.0	0.0	0.0	63.0
municipality of Galicia (Q2276925)	0.0	0.0	0.0	0.0	144.0
Yukon Quest (Q2301224)	0.1692352198611403	0.2625255831935851	0.013937451437451395	0.0038610614192009507	33.0
department of Cameroon (Q2306813)	0.0	0.0	0.0	0.0	58.0
wayside cross (Q2309609)	0.0003049341837110752	0.0003770088255505682	0.4179063733774077	0.33377723083753963	2267.0
sport discipline (Q2312410)	0.0015160317699487265	0.026436911262511565	0.11275821886736462	0.18676027035025475	295.0
national railway (Q2324835)	0.0	0.0	0.0	0.0	1.0
city district (Q2327515)	0.0	0.0	0.0	0.0	8.0
sculptural group (Q2334148)	0.00039882531411510313	0.00039882531411510313	0.6407742429625375	0.20037567754687033	5225.0
legal case (Q2334719)	2.8162069262262994e-06	2.8162069262262994e-06	0.9556805203449854	0.026447933564702028	17053.0
stensättning (Q2341654)	5.43443018542487e-09	5.43443018542487e-09	0.8926257434107935	0.0008900824598499843	60649.0
catalog (Q2352616)	0.001078195035445996	0.005681325273225832	0.6399739637516251	0.5258684915991692	251.0
road tunnel (Q2354973)	0.0007961640392710577	0.0007961640392710577	0.11346191837657923	0.03750285449977876	1461.0
university and college sports club (Q2367225)	0.00016483277536555346	0.0003050543932374694	0.023825473565379455	0.007161143731235806	599.0
interchange (Q2376564)	0.001148553328959452	0.001148553328959452	0.014988513012591069	0.003982634812066918	3715.0
educational institution (Q2385804)	4.738334476157819e-05	0.0002041204763689999	0.6192175146958426	0.23710389886897537	5326.0
rural commune of Vietnam (Q2389082)	0.0018834218409638796	0.0018834218409638796	0.0406592722696174	0.01773913996992562	16700.0
steel roller coaster (Q2389789)	0.0008653950567573127	0.0008653950567573127	0.05703227175545664	0.012070194707680598	592.0
theatre troupe (Q2416217)	0.028714765027589087	0.028714765027589087	0.016492793602539687	0.008445102647495331	2048.0
independent school (UK) (Q2418495)	0.012561858131218503	0.07656704070707329	0.013129711654431778	0.012124261531875836	300.0
continental area and surrounding islands (Q2418896)	0.0	0.0	0.0	0.0	4.0
manner of death (Q2438541)	0.0	0.0	0.0	0.0	3.0
solitary (Q2438638)	0.08565291947564448	0.08565291947564448	0.0020368737572257515	0.0008604848673316495	4171.0
lectotype (Q2439719)	0.031017073204573215	1.2816970326102577	0.328082361373692	0.6164896370092257	3.0
record company (Q2442401)	0.0013717856033874593	0.04620653048401095	0.42924749024003306	0.7954730994231975	86.0
branch of science (Q2465832)	0.0004709076543816281	0.009243669595489869	0.1460034834015507	0.11372847949063425	210.0
UCI Women's Team (Q2466826)	0.005434736069113522	0.023435487610775317	0.06406958429893889	0.03852131906278944	411.0
people (Q2472587)	0.0007613760261566559	0.010223587120373086	0.45239162670697863	0.606023632725972	253.0
sports governing body (Q2485448)	0.00037606558229558705	0.0006144499604970654	0.3148478832594123	0.2751144947309874	2523.0
lycée (Q2511322)	0.002514540510380451	0.019143005900042753	0.08627321282634197	0.13817255698119257	472.0
posyolok (Q2514025)	3.0700790103818337e-05	4.297163174075459e-05	0.21887455800896463	0.11813325535790448	19068.0
district of Nepal (Q2537537)	0.0	0.0	0.0	0.0	75.0
socialist order of merit (Q2546327)	0.0	0.0	0.0	0.0	2.0
municipality of Colombia (Q2555896)	8.82421987156906e-05	0.00046433152950778214	0.006729253595365516	0.004357201874284778	1098.0
world ranking list (Q2558591)	0.09172824142490466	0.21678841200105092	0.4140318015318015	0.25011249815452197	6.0
department of Burkina Faso (Q2566190)	0.009317143472198771	0.009317143472198771	0.04511917036517682	0.01558672552709746	353.0
parish of Latvia (Q2577184)	0.0	0.0	0.0	0.0	643.0
occupied territory (Q2577883)	0.003798734217512482	0.05757359178455278	0.11356697124473958	0.12747882549399514	26.0
type of farm house (Q2581063)	0.03645529483327546	0.5038576040471445	0.11318581570918719	0.27304160860032356	26.0
college of the University of Oxford (Q2581649)	0.0012920590648545951	0.011327085787100698	0.06420596500419869	0.025669548666126356	46.0
rural district of Vietnam (Q2582669)	0.0009123341309622025	0.0009123341309622025	0.01948659592226772	0.004178698286692177	555.0
ghetto in Nazi-occupied Europe (Q2583015)	0.0017365107452092302	0.002425207882427795	0.2695754505386897	0.2852709548952038	1403.0
municipality of Hungary (Q2590631)	5.947372762760821e-05	5.947372762760821e-05	0.025356212556781502	0.0032047580288234	2796.0
grave field (Q2593777)	4.597502214396823e-07	4.597502214396823e-07	0.9734951710507022	0.0050278898652907755	17479.0
district of Algeria (Q2614970)	0.0029297471601348333	0.0029297471601348333	0.008027292158026385	0.001594579708740246	550.0
urban municipality of Poland (Q2616791)	0.0	0.0	0.0	0.0	239.0
community (Q2630741)	0.0007526551676627954	0.005829277497553654	0.024577837100357044	0.020627653448353288	754.0
constituency of the European Parliament (Q2631496)	0.0018363450258907343	0.0018363450258907343	0.5922621213336754	0.2081812934163253	201.0
district of Kazakhstan (Q2643128)	0.0	0.0	0.0	0.0	160.0
study (Q2647254)	0.00629290834111064	0.00947046455142132	0.0547278398386689	0.021013992637473673	261.0
palazzo (Q2651004)	0.00014824794588641052	0.0003356553806656179	0.30468507690838575	0.24027006519676047	1037.0
cyrillization (Q2654890)	0.12499999999999993	0.17499999999999982	0.1736111111111111	0.1255208333333333	3.0
municipality of Georgia (Q2655841)	0.0	0.0	0.0	0.0	68.0
urban settlement in Russia (Q2661988)	0.0004109539753444528	0.0005962740322396	0.13342361117943582	0.05419062963707688	1582.0
collection (Q2668072)	0.0011767574785073677	0.016148193399363988	0.496737478724129	1.6986228065717006	200.0
commune of Ivory Coast (Q2679157)	0.0071313815213092085	0.019872338945918035	0.05188509756112883	0.05153287817238078	939.0
technique (Q2695280)	0.0011101800698514117	0.012447342440842092	0.5154695722424445	0.7941713490559597	233.0
poldermolen (Q2695327)	0.002568892310729052	0.002568892310729052	0.013894932292452119	0.0030857307317922267	510.0
municipality of Bosnia and Herzegovina (Q2706302)	0.0	0.0	0.0	0.0	126.0
division of the Australian House of Representatives (Q2713747)	0.023296308568238572	0.02769244263733931	0.026472909767065525	0.006542443202223918	223.0
metropolitan municipality in Turkey (Q2716259)	0.0009354842886543122	0.036297810269515195	0.6189721208517851	0.41597840538231645	35.0
grama panchayat (Q2732840)	2.9019400864954993e-07	2.9019400864954993e-07	0.9561019850686239	0.0021426445648689797	10403.0
historical nationality (Q2736168)	0.0	0.0	0.0	0.0	8.0
priory (Q2750108)	0.0008033521474202939	0.0012700971614482074	0.28716729111486017	0.2221545988475256	891.0
area of London (Q2755753)	0.0013768494424852215	0.017522968481417007	0.01342082295765251	0.013063662995924765	642.0
military museum (Q2772772)	0.0015793756521755094	0.007229349614390472	0.05833978742346501	0.05498311280537323	874.0
municipality section (Q2785216)	0.00019505121218503098	0.0003843705700154108	0.02833840616952242	0.009603423669363856	2182.0
triatomic molecule (Q2788607)	0.0	0.0	0.0	0.0	1.0
comic book album (Q2831984)	0.00027208271239639945	0.00027208271239639945	0.27240223807411196	0.1468689121589346	4989.0
borough of New Jersey (Q2911266)	0.0	0.0	0.0	0.0	214.0
Motzkin number (Q2915234)	0.0	0.0	0.0	0.0	1.0
municipality of Luxembourg (Q2919801)	0.002225892228621091	0.016272159504781454	0.025465605306299485	0.013103587878586053	116.0
catalogue of galaxies (Q2941628)	0.0	0.0	0.0	0.0	2.0
city in New Jersey (Q2974552)	0.0	0.0	0.0	0.0	19.0
public collection (Q2982955)	0.02617771731257365	0.16105167352847177	0.4413412072716788	1.1314869153778195	17.0
quarter (Q2983893)	8.850652091874763e-05	0.00032782463517752445	0.4167225373803831	0.22014622307538229	3708.0
municipality of Algeria (Q2989398)	0.00025635712133726773	0.0008679326712395222	0.013320095957636035	0.0071737818908398894	1534.0
commune nouvelle (Q2989454)	0.0015032676148868831	0.0036328037641342814	0.01586450368855567	0.005737408791984275	529.0
biological process (Q2996394)	3.095658764118916e-05	4.80027665140573e-05	0.5461781273791559	0.17537378070809895	14974.0
horse race (Q3001412)	0.006085425579396255	0.006085425579396255	0.024340013602112968	0.009858061146495473	2375.0
historical country (Q3024240)	8.34666209895881e-05	0.0010283591941016952	0.21306114637489795	0.15807443369221671	2197.0
appendage (Q3044808)	0.0004932747349900345	0.0004932747349900345	0.3749794155867078	0.25088854217055256	2097.0
married couple (Q3046146)	0.001872352474917169	0.004645310257009505	0.051941081878974664	0.023581479743820903	494.0
single entity of population (Q3055118)	0.0013373173722521813	0.0018000631188873975	0.1493005242592082	0.09434380079144998	1682.0
Latin phrase (Q3062294)	0.00016382268810291974	0.00022076857119960268	0.8016540399879726	0.10344349183348596	1061.0
maritime boundary (Q3089219)	0.0029086083892400924	0.002918868767537089	0.006001836344863277	0.001455098017864227	327.0
photography genre (Q3100808)	0.00690594952819836	0.03825049049330952	0.21308070980583638	0.1961333907480918	77.0
diocese of the Catholic Church (Q3146899)	0.0003366205201624108	0.0008019228569893597	0.08624585074878126	0.04721682067954773	2392.0
municipality of Brazil (Q3184121)	0.00012868570812669023	0.00043519106730646815	0.002297876299240894	0.0008418601670705291	5571.0
regency of Indonesia (Q3191695)	0.0010787825497306331	0.001415175368840634	0.021241183814397	0.0029724602140649807	452.0
commune of Madagascar (Q3192808)	0.009584835051038786	0.009584835051038786	0.0029345155186097276	0.0006014056549631437	1257.0
city of Indonesia (Q3199141)	0.0	0.0	0.0	0.0	94.0
social networking service (Q3220391)	0.0008842839022948631	0.01888143794147076	0.1863934984302849	0.2612451280491668	131.0
automobile model (Q3231690)	8.57762003339336e-05	8.57762003339336e-05	0.1506888252294248	0.049973152568733865	8422.0
circumstellar disk (Q3235978)	0.0	0.0	0.0	0.0	2.0
bus route (Q3240003)	8.861915590849126e-05	8.861915590849126e-05	0.7407057256258631	0.2861969559233113	5087.0
process (Q3249551)	0.0008401472767659004	0.012922180286439568	0.4083104706449417	0.3857563487964213	169.0
locality (Q3257686)	4.183672796574032e-05	4.22234319069547e-05	0.16762942706146017	0.07441706940431775	30629.0
cooperative banking (Q3277997)	0.001448065585505583	0.001448065585505583	0.032197512319965156	0.009040045334361639	625.0
painting material (Q3300034)	0.005766000181475315	0.11175426273300176	0.05890839813103738	0.10884559384048163	88.0
consolidated city-county (Q3301053)	0.0	0.0	0.0	0.0	11.0
painting (Q3305213)	2.80342019708457e-06	3.178961206375732e-06	0.38320410305856845	0.1683472765739341	304943.0
Conjunto histórico (Q3317612)	0.00048673805163483737	0.0009874424272492495	0.6570584839049862	0.25166634106277064	598.0
decay mode (Q3317792)	0.022327138801336327	0.06606618851351939	0.27101384413414487	0.3004352205019624	21.0
title of honor (Q3320743)	0.00026903279700935006	0.004474739211870814	0.462645897914076	0.27442272188063865	409.0
literary movement (Q3326717)	0.0012015940772092041	0.01775442117741245	0.3463902459743272	0.3707548806565598	141.0
online dictionary (Q3327521)	0.01169058994538386	0.0528611454661378	0.3799314817030921	0.5577932292875211	43.0
urban commune of Morocco (Q3327862)	0.0	0.0	0.0	0.0	208.0
Summer Paralympic Games (Q3327913)	0.0	0.0	0.0	0.0	17.0
municipality of Venezuela (Q3327920)	0.0006678895146654011	0.0012548848377178109	0.19300596355092564	0.08912461838973697	495.0
archaeological museum (Q3329412)	0.001411547522843117	0.007858023275974532	0.1485436252502579	0.2190946790387783	455.0
version (Q3331189)	1.6650825335791218e-05	1.6650825335791218e-05	0.49442911764585057	0.13244514294416831	32809.0
country within the United Kingdom (Q3336843)	0.0	0.0	0.0	0.0	4.0
municipality of Latvia (Q3345345)	0.0	0.0	0.0	0.0	112.0
oblast of Ukraine (Q3348196)	0.0	0.0	0.0	0.0	24.0
collegiate university (Q3354859)	0.0	0.0	0.0	0.0	11.0
country of origin (Q3373417)	0.0	0.0	0.0	0.0	1.0
bourgade (Q3374262)	0.0006616921517008082	0.0026419992878990396	0.025429668796250884	0.005913845213654598	271.0
wayside shrine (Q3395121)	1.4899555839619712e-05	1.4899555839619712e-05	0.9376170233150198	0.034545540261303215	3808.0
ancient monument (Q3395377)	2.1801865188158396e-06	2.1801865188158396e-06	0.9661495616756517	0.007901326162364412	6452.0
stone bridge (Q3397526)	0.002588557256110582	0.008208225752968552	0.045249207368137805	0.024320520768876003	457.0
position (Q3399646)	0.0	0.0	0.0	0.0	9.0
unisex given name (Q3409032)	0.00038626496488035887	0.004572755517857411	0.04191220025253444	0.04017061718641726	648.0
TV series season (Q3464665)	8.848591834142752e-05	0.0001045473564341205	0.17831406077089557	0.08685635509338874	12045.0
performing arts center (Q3469910)	0.0008377160337803525	0.0011881997472553813	0.18823499517388217	0.09683010510697622	684.0
Mesoregion (geomorphology) (Q3491088)	0.0006613489302076257	0.002572766326873808	0.140980727060326	0.07399251174185784	115.0
urban-rural municipality of Poland (Q3491915)	0.00035415526777383873	0.00035415526777383873	0.001597394281349819	0.00017704628289769766	616.0
cultural region (Q3502482)	0.0026844285029329843	0.06407508232504418	0.1051400720810795	0.11328656002650518	33.0
rural municipality of Poland (Q3504085)	0.0	0.0	0.0	0.0	1563.0
academic title (Q3529618)	0.002432307535019682	0.05844362106149228	0.30190319959911116	0.21240201379496876	22.0
university (Q3551775)	0.0	0.0	0.0	0.0	67.0
village of Poland (Q3558970)	9.262447896131329e-06	9.262447896131329e-06	0.0257377589732427	0.004409996544702233	54884.0
Sanctuary city (Q3559093)	0.0	0.0	0.0	0.0	2.0
sovereign state (Q3624078)	0.0	0.0	0.0	0.0	232.0
district of Brazil (Q3624938)	0.015897256213853444	0.015897256213853444	0.10278214538778481	0.06323516230234118	1663.0
literary character (Q3658341)	0.00027584293038327535	0.0015747142363727556	0.20179383444260737	0.16865678588637675	1158.0
barrio of Puerto Rico (Q3677932)	0.0014806004510566403	0.0014806004510566403	0.0033341205501741587	0.0008322986180601788	880.0
IUCN protected area category (Q3679744)	0.0	0.0	0.0	0.0	7.0
district of Indonesia (Q3700011)	6.341372342783837e-05	8.571334233570726e-05	0.19449021819833048	0.09066734795021372	9505.0
union council of Bangladesh (Q3812392)	0.005610125719698109	0.005610125719698109	0.03649815726949206	0.01928159217968696	4570.0
functional programming language (Q3839507)	0.002284802413198225	0.028590077985500173	0.017275936387410266	0.0142436930286447	57.0
stellingmill (Q3851468)	0.0010929300797366116	0.0010929300797366116	0.020644775454363565	0.003916056813789931	403.0
college of music (Q3889692)	0.003958507983521783	0.04642236383038756	0.08204095528314277	0.08315074284700871	48.0
embassy (Q3917681)	0.00034803117236073414	0.00036339955406857724	0.2512010817767246	0.1358362921752869	2422.0
health professional (Q3922583)	0.0	0.0	0.0	0.0	3.0
logographic writing system (Q3953107)	0.012250000000000039	0.15190587446753595	0.06130941582002902	0.048072521726713446	8.0
economic sector (Q3958441)	0.0033390996444795616	0.0841513014719026	0.10941426378693167	0.13486781435887568	18.0
officer (Q4002659)	0.004739245278533991	0.08279546313916117	0.05792519847543442	0.08279546313916117	68.0
administrative territorial entity of Crimea (Q4057732)	0.0	0.0	0.0	0.0	29.0
sports title (Q4121104)	0.011664990810869967	0.13924237172301013	0.25493020860013094	0.3897730267550982	25.0
highest honors of the USSR (Q4129802)	0.0	0.0	0.0	0.0	2.0
branch of physics (Q4162444)	0.0018388476718687102	0.02163464983217118	0.08980038003475503	0.08667910854010061	74.0
position (Q4164871)	8.136697650685741e-06	7.613455835476078e-05	0.5776211200776267	0.20961589464004993	18327.0
Wikimedia disambiguation page (Q4167410)	4.354876696883163e-07	4.354876696883163e-07	0.6523099658237621	0.09126794852837533	1083384.0
Wikimedia category (Q4167836)	1.3528231303786862e-07	1.3528231303786862e-07	0.7209580050394497	0.11639112503444476	2959709.0
soundtrack album (Q4176708)	0.0014481035829383786	0.0022095886562708616	0.12072217837192738	0.0543603404839101	643.0
anime and manga genre (Q4178140)	0.00622668110308009	0.031249514238640724	0.07867723411819888	0.031249514238640724	25.0
distrik (Q4200298)	0.0009020174950346491	0.0009711349467631648	0.2760821962870068	0.15575558410683163	776.0
legal state (Q4209223)	0.0	0.0	0.0	0.0	5.0
filmmaking occupation (Q4220920)	0.00848400939754882	0.1829038070855662	0.03226142531071673	0.026755816534648057	54.0
commune of Moldova (Q4229812)	0.00011979741706918913	0.00011979741706918913	0.00433001046121667	0.0009591836978571648	909.0
cross (Q4240305)	0.002245987582114099	0.030273534710859123	0.07833066612018974	0.09104907405409204	88.0
literary form (Q4263830)	0.016265539355174462	0.6099965058314338	0.32816382113257114	0.6099965058314338	6.0
mythical character (Q4271324)	0.0007835259994630981	0.005519863920931842	0.310566139044452	0.4168457948738662	535.0
gampong (Q4285979)	0.0004093535565901471	0.0004093535565901471	0.04884614777693967	0.012704542849164896	6569.0
city district (Q4286337)	0.0012575781683070487	0.009109075299962698	0.20185678195382456	0.1875095699415105	181.0
sex of humans (Q4369513)	0.0	0.0	0.32824279136079504	0.1678809795229194	3.0
honorary title of the RSFSR (Q4375509)	0.01175253147235903	0.14965264579791865	0.15085744088860287	0.14965264579791865	13.0
honorary title of Russia (Q4375520)	0.006830868236946772	0.06506675091259514	0.19552427601019445	0.3751405084406321	72.0
architectural firm (Q4387609)	0.0004957638524599314	0.0013382895945894516	0.2598231170252715	0.21164990077488444	1029.0
district of Moscow (Q4389092)	0.00034210415280850964	0.00037808615073156164	0.04658993108494858	0.0057835928076540215	132.0
all taxonomic ranks between species and genre (Q4389865)	0.0	0.0	0.0	0.0	3.0
seat village (Q4413925)	0.0	0.0	0.0	0.0	411.0
rural council of Ukraine (Q4414033)	8.504098854081605e-06	8.504098854081605e-06	0.014199036522027078	0.0030134438404166184	10248.0
dictionary entry (Q4423781)	4.192869702152883e-06	4.192869702152883e-06	0.10416332576004719	0.04042481929525781	53160.0
sports organization (Q4438121)	0.0005520455626709566	0.0020018431548033708	0.5583862959491541	0.44225071340079647	804.0
capital of Russia (Q4442912)	0.0	0.0	0.0	0.0	1.0
administrative territorial entity of Australia (Q4494320)	0.0	0.0	0.0	0.0	2.0
ice hockey team (Q4498974)	0.00106046676553112	0.0029817253661298337	0.09316490020949808	0.07646676123112697	2884.0
award ceremony (Q4504495)	0.00020370715985053262	0.00020370715985053262	0.3317929662600446	0.19940511582330891	5797.0
association football position (Q4611891)	0.01097339007977057	0.24840106822805513	0.08202059034342302	0.09829909256185347	24.0
